sample,participant_id,complexity_rating,object_id
one,11,0.0855614973262032,7
one,16,0.574866310160428,7
one,22,0.470588235294118,7
one,34,0.636363636363636,7
one,36,0.109625668449198,7
one,37,0.67379679144385,7
one,43,0.344919786096257,7
one,55,0.203208556149733,7
one,56,0.689839572192513,7
one,59,0.663101604278075,7
one,60,0.663101604278075,7
one,2,0.184491978609626,8
one,3,0.262032085561497,8
one,13,0.590909090909091,8
one,14,0.451871657754011,8
one,16,0.29144385026738,8
one,19,0.270053475935829,8
one,28,0.649732620320856,8
one,29,0.141711229946524,8
one,33,0.67379679144385,8
one,40,0.537433155080214,8
one,49,0.532085561497326,8
one,53,0.467914438502674,8
one,59,0.39572192513369,8
one,3,0.807486631016043,52
one,9,0.647058823529412,52
one,14,0.561497326203209,52
one,16,0.697860962566845,52
one,19,0.844919786096257,52
one,36,0.475935828877005,52
one,39,0.762032085561497,52
one,40,1,52
one,42,0.344919786096257,52
one,43,0.839572192513369,52
one,48,0.63903743315508,52
one,54,0.344919786096257,52
one,3,1,48
one,8,0.283422459893048,48
one,14,0.5,48
one,32,0.703208556149733,48
one,35,0.414438502673797,48
one,36,0,48
one,37,0.427807486631016,48
one,47,0.622994652406417,48
one,52,0.181818181818182,48
one,53,0.558823529411765,48
one,54,0.438502673796791,48
one,57,1,48
one,3,0.355614973262032,16
one,6,0.660427807486631,16
one,10,0.304812834224599,16
one,35,0.270053475935829,16
one,46,0.53475935828877,16
one,49,0.60427807486631,16
one,52,0.446524064171123,16
one,3,1,14
one,10,0.823529411764706,14
one,19,1,14
one,37,1,14
one,42,0.850267379679144,14
one,44,0.877005347593583,14
one,51,1,14
one,57,1,14
one,3,0.56951871657754,1
one,7,0.414438502673797,1
one,18,0.24331550802139,1
one,28,0.390374331550802,1
one,34,0.740641711229946,1
one,38,0.32620320855615,1
one,58,0.596256684491979,1
one,59,0.184491978609626,1
one,3,0,3
one,19,0,3
one,34,0.22192513368984,3
one,39,0.0775401069518717,3
one,44,0.0989304812834225,3
one,46,0.352941176470588,3
one,49,0.235294117647059,3
one,50,0.0588235294117647,3
one,58,0.427807486631016,3
one,60,0.101604278074866,3
one,4,0.419786096256685,42
one,15,0.5,42
one,30,0.8475935828877,42
one,31,0.414438502673797,42
one,47,0.676470588235294,42
one,50,0.780748663101604,42
one,53,0.556149732620321,42
one,4,0.553475935828877,39
one,7,0.745989304812834,39
one,23,0.141711229946524,39
one,24,0.5,39
one,32,0.577540106951872,39
one,36,0.27807486631016,39
one,40,0.754010695187166,39
one,44,0.660427807486631,39
one,48,0.283422459893048,39
one,53,0.577540106951872,39
one,55,0.197860962566845,39
one,4,0.556149732620321,30
one,9,0.379679144385027,30
one,10,0.374331550802139,30
one,23,0.751336898395722,30
one,29,0.762032085561497,30
one,45,0.874331550802139,30
one,47,0.588235294117647,30
one,48,0.93048128342246,30
one,4,0.917112299465241,23
one,17,0.644385026737968,23
one,22,0.598930481283422,23
one,24,0.625668449197861,23
one,25,0.572192513368984,23
one,27,0.770053475935829,23
one,38,0.906417112299465,23
one,42,0.46524064171123,23
one,47,0.601604278074866,23
one,50,1,23
one,53,0.532085561497326,23
one,4,0.703208556149733,17
one,7,0.414438502673797,17
one,10,0.379679144385027,17
one,11,0.46524064171123,17
one,20,0.612299465240642,17
one,24,0.352941176470588,17
one,26,0.588235294117647,17
one,27,0.22192513368984,17
one,33,0.379679144385027,17
one,34,0.5,17
one,43,0.25668449197861,17
one,48,0.0401069518716578,17
one,55,0.227272727272727,17
one,56,0.272727272727273,17
one,5,0.786096256684492,53
one,11,0.748663101604278,53
one,13,0.414438502673797,53
one,14,0.561497326203209,53
one,17,0.636363636363636,53
one,20,0.943850267379679,53
one,21,0.60427807486631,53
one,30,0.839572192513369,53
one,31,0.681818181818182,53
one,37,0.641711229946524,53
one,39,0.740641711229946,53
one,49,0.839572192513369,53
one,51,1,53
one,55,0.197860962566845,53
one,58,0.625668449197861,53
one,59,0.676470588235294,53
one,5,0.46524064171123,40
one,24,0.5,40
one,28,0.724598930481283,40
one,32,0.558823529411765,40
one,33,0.641711229946524,40
one,38,0.286096256684492,40
one,41,0.5,40
one,42,0.32620320855615,40
one,44,0.390374331550802,40
one,48,0.0267379679144385,40
one,56,0.114973262032086,40
one,57,0.181818181818182,40
one,5,0.820855614973262,31
one,8,0.783422459893048,31
one,14,0.5,31
one,24,0.5,31
one,33,0.684491978609626,31
one,37,0.951871657754011,31
one,39,0.574866310160428,31
one,54,0.5,31
one,58,0.705882352941177,31
one,5,0.676470588235294,5
one,6,0.409090909090909,5
one,7,0.582887700534759,5
one,10,0.336898395721925,5
one,14,0.446524064171123,5
one,17,0.5,5
one,22,0.403743315508021,5
one,29,0.184491978609626,5
one,30,0.200534759358289,5
one,54,0.371657754010695,5
one,57,0.368983957219251,5
one,60,0.216577540106952,5
one,5,0.350267379679144,59
one,17,0.5,59
one,20,0.5,59
one,21,0.0374331550802139,59
one,29,0.200534759358289,59
one,32,0.240641711229947,59
one,36,0.125668449197861,59
one,39,0.0294117647058824,59
one,41,0,59
one,43,0.352941176470588,59
one,46,0.352941176470588,59
one,54,0.24331550802139,59
one,59,0.25668449197861,59
one,6,0.713903743315508,56
one,23,0.125668449197861,56
one,31,0.270053475935829,56
one,33,0.740641711229946,56
one,39,0.304812834224599,56
one,42,0.687165775401069,56
one,46,0.406417112299465,56
one,59,0.585561497326203,56
one,6,0.703208556149733,34
one,7,0.382352941176471,34
one,19,0.141711229946524,34
one,20,0.5,34
one,27,0.17379679144385,34
one,33,0.679144385026738,34
one,38,0.267379679144385,34
one,42,0.0802139037433155,34
one,54,0.43048128342246,34
one,57,0.355614973262032,34
one,6,0.342245989304813,20
one,7,0.216577540106952,20
one,12,0.184491978609626,20
one,18,0.133689839572193,20
one,29,0.200534759358289,20
one,46,0.163101604278075,20
one,48,0.0748663101604278,20
one,51,0,20
one,52,0.614973262032086,20
one,55,0.0855614973262032,20
one,6,0.70855614973262,2
one,8,0.649732620320856,2
one,13,0.414438502673797,2
one,17,0.767379679144385,2
one,24,0.5,2
one,32,0.323529411764706,2
one,40,0.0508021390374332,2
one,41,0.00267379679144385,2
one,50,0.195187165775401,2
one,57,0.5,2
one,7,0.75668449197861,51
one,10,0.601604278074866,51
one,14,0.60427807486631,51
one,16,0.834224598930481,51
one,17,0.5,51
one,19,0.152406417112299,51
one,20,0.633689839572192,51
one,26,0.967914438502674,51
one,28,0.433155080213904,51
one,33,0.788770053475936,51
one,56,1,51
one,59,0.657754010695187,51
one,7,0.679144385026738,27
one,16,0.684491978609626,27
one,18,0.804812834224599,27
one,34,0.852941176470588,27
one,38,0.617647058823529,27
one,43,0.74331550802139,27
one,49,0.684491978609626,27
one,8,0.13903743315508,55
one,9,0.176470588235294,55
one,14,0.390374331550802,55
one,23,0.687165775401069,55
one,25,0.339572192513369,55
one,26,0.22192513368984,55
one,34,0.665775401069519,55
one,42,0.310160427807487,55
one,45,0.601604278074866,55
one,52,0.331550802139037,55
one,60,0.403743315508021,55
one,8,0.532085561497326,46
one,9,0.152406417112299,46
one,14,0.390374331550802,46
one,20,0.240641711229947,46
one,23,0.0481283422459893,46
one,26,0.0427807486631016,46
one,29,0.200534759358289,46
one,31,0,46
one,33,0.272727272727273,46
one,43,0.112299465240642,46
one,45,0,46
one,52,0.195187165775401,46
one,56,0.582887700534759,46
one,8,0.911764705882353,44
one,10,0.168449197860963,44
one,11,0.401069518716578,44
one,15,0.162666666666667,44
one,17,0.179144385026738,44
one,23,0.0561497326203209,44
one,24,0.403743315508021,44
one,26,0.366310160427808,44
one,27,0.254010695187166,44
one,8,0.323529411764706,13
one,18,0.459893048128342,13
one,20,0.323529411764706,13
one,26,0.323529411764706,13
one,28,0.593582887700535,13
one,35,0.0802139037433155,13
one,44,0.649732620320856,13
one,45,0.0347593582887701,13
one,60,0.125668449197861,13
one,8,0,58
one,13,0.160427807486631,58
one,15,0.642666666666667,58
one,19,0.804812834224599,58
one,20,0.441176470588235,58
one,38,0.633689839572192,58
one,40,0.556149732620321,58
one,44,0.863636363636364,58
one,50,0.70855614973262,58
one,54,0.441176470588235,58
one,9,0.820855614973262,36
one,12,1,36
one,21,0.593582887700535,36
one,24,0.697860962566845,36
one,34,0.818181818181818,36
one,37,0.967914438502674,36
one,55,0.96524064171123,36
one,9,0.636363636363636,24
one,17,0.20855614973262,24
one,20,0.566844919786096,24
one,31,0.874331550802139,24
one,32,0.457219251336898,24
one,34,0.379679144385027,24
one,36,0.288770053475936,24
one,47,0.406417112299465,24
one,57,0.382352941176471,24
one,9,0.614973262032086,9
one,10,0.339572192513369,9
one,12,0.732620320855615,9
one,25,0.366310160427808,9
one,27,0.363636363636364,9
one,32,0.5,9
one,35,0.366310160427808,9
one,40,0,9
one,42,0.24331550802139,9
one,49,0.320855614973262,9
one,50,0.216577540106952,9
one,58,0.636363636363636,9
one,10,0.5,41
one,15,0.909333333333333,41
one,21,0.446524064171123,41
one,25,0.240641711229947,41
one,30,0.75668449197861,41
one,39,0.700534759358289,41
one,43,0.446524064171123,41
one,44,0.227272727272727,41
one,51,0.748663101604278,41
one,56,0.893048128342246,41
one,11,0.941176470588235,38
one,18,0.566844919786096,38
one,19,0.660427807486631,38
one,28,0.991978609625668,38
one,35,0.283422459893048,38
one,39,0.973262032085562,38
one,46,0.620320855614973,38
one,11,0.0989304812834225,4
one,13,0.307486631016043,4
one,18,0.374331550802139,4
one,28,0.398395721925134,4
one,30,0.748663101604278,4
one,31,1,4
one,41,0.368983957219251,4
one,53,0.526737967914438,4
one,57,0.620320855614973,4
one,11,0.32620320855615,60
one,21,0.414438502673797,60
one,30,0.740641711229946,60
one,37,0.272727272727273,60
one,48,0.29144385026738,60
one,58,0.593582887700535,60
one,12,0.390374331550802,49
one,14,0.302139037433155,49
one,15,0.354666666666667,49
one,19,0.264705882352941,49
one,25,0.302139037433155,49
one,26,0.398395721925134,49
one,30,0.764705882352941,49
one,39,0.203208556149733,49
one,45,0.553475935828877,49
one,46,0.443850267379679,49
one,48,0.0454545454545455,49
one,51,0.5,49
one,12,0.609625668449198,45
one,13,0.577540106951872,45
one,17,0.5,45
one,25,0.25668449197861,45
one,33,0.754010695187166,45
one,43,0.537433155080214,45
one,16,0.433155080213904,37
one,22,0.294117647058824,37
one,35,0.387700534759358,37
one,38,0.227272727272727,37
one,52,0.163101604278075,37
one,55,0.347593582887701,37
one,60,0.219251336898396,37
one,16,0.283422459893048,15
one,26,0.0508021390374332,15
one,31,0.200534759358289,15
one,32,0.5,15
one,54,0.205882352941176,15
one,16,0.31283422459893,10
one,20,0.427807486631016,10
one,21,0.43048128342246,10
one,22,0.449197860962567,10
one,50,0.25668449197861,10
one,57,0.342245989304813,10
one,58,0.280748663101604,10
one,18,0.171122994652406,29
one,26,0.122994652406417,29
one,45,0.120320855614973,29
one,46,0.101604278074866,29
one,48,0.232620320855615,29
one,51,0,29
one,22,0.751336898395722,35
one,23,0.997326203208556,35
one,25,0.70855614973262,35
one,26,0.997326203208556,35
one,39,0.641711229946524,35
one,41,0.754010695187166,35
one,45,0.919786096256685,35
one,59,0.783422459893048,35
two,1,0.20320855614973263,56
two,2,0.31283422459893045,56
two,11,0.5962566844919787,56
two,17,0.5748663101604278,56
two,20,0.2914438502673797,56
two,31,0.15775401069518716,56
two,37,0.328,56
two,41,0.31283422459893045,56
two,50,0.11764705882352941,56
two,53,0.36363636363636365,56
two,55,0.4919786096256685,56
two,1,0.31283422459893,49
two,3,0.598930481283422,49
two,4,0.660427807486631,49
two,15,0.443850267379679,49
two,21,0.171122994652406,49
two,32,0.168449197860963,49
two,38,0.205882352941176,49
two,40,0.189839572192513,49
two,44,0.227513227513228,49
two,49,0.254010695187166,49
two,53,0.406417112299465,49
two,54,0.189333333333333,49
two,55,0.60427807486631,49
two,1,0.566844919786096,42
two,18,0.700534759358289,42
two,22,0.605820105820106,42
two,25,0.443850267379679,42
two,26,0.5,42
two,40,0.582887700534759,42
two,51,0.629333333333333,42
two,1,0.574866310160428,38
two,3,0.582887700534759,38
two,10,0.572192513368984,38
two,14,0.363636363636364,38
two,16,0.596256684491979,38
two,20,0.770053475935829,38
two,23,1,38
two,26,0.700534759358289,38
two,41,0.457219251336898,38
two,45,0.558823529411765,38
two,48,0.788359788359788,38
two,49,0.783422459893048,38
two,1,0.585561497326203,36
two,2,0.863636363636364,36
two,6,0.612299465240642,36
two,13,0.732620320855615,36
two,45,0.72192513368984,36
two,49,0.914438502673797,36
two,50,0.796791443850267,36
two,51,0.624,36
two,55,0.831550802139037,36
two,1,0.0882352941176471,22
two,5,0.251336898395722,22
two,10,0.053475935828877,22
two,15,0.462566844919786,22
two,18,0.593582887700535,22
two,32,0.294117647058824,22
two,42,0.248663101604278,22
two,57,0.406417112299465,22
two,59,0.425133689839572,22
two,1,0.0614973262032086,15
two,2,0.155080213903743,15
two,12,0.0614973262032086,15
two,18,0,15
two,21,0.296791443850267,15
two,39,0.219251336898396,15
two,55,0.393048128342246,15
two,1,0.315508021390374,19
two,5,0.347593582887701,19
two,8,0.462566844919786,19
two,9,0,19
two,17,0.417112299465241,19
two,20,0.216577540106952,19
two,36,0.216577540106952,19
two,42,0.352941176470588,19
two,54,0.266666666666667,19
two,1,0.540106951871658,6
two,11,0.617647058823529,6
two,23,0.339572192513369,6
two,29,0.379679144385027,6
two,30,0.22192513368984,6
two,40,0.219251336898396,6
two,41,0.318181818181818,6
two,1,0.328877005347594,4
two,4,0.508021390374332,4
two,5,0.20855614973262,4
two,8,0.443850267379679,4
two,10,0.419786096256685,4
two,26,0.441176470588235,4
two,31,0,4
two,36,0.152406417112299,4
two,48,0.272486772486772,4
two,56,0.0291005291005291,4
two,58,0.330666666666667,4
two,2,0.772727272727273,52
two,9,0.794117647058823,52
two,12,0.780748663101604,52
two,18,1,52
two,23,0.593582887700535,52
two,29,0.697860962566845,52
two,49,0.871657754010695,52
two,50,0.655080213903743,52
two,57,0.620320855614973,52
two,60,0.473262032085562,52
two,2,0.0561497326203209,40
two,13,0.117647058823529,40
two,15,0.398395721925134,40
two,23,0.251336898395722,40
two,38,0.419786096256685,40
two,42,0.668449197860963,40
two,45,0.540106951871658,40
two,51,0.336,40
two,52,0.577540106951872,40
two,54,1,40
two,2,0.0561497326203209,37
two,19,0.572192513368984,37
two,20,0.403743315508021,37
two,36,0.141711229946524,37
two,43,0.631016042780749,37
two,46,0.232620320855615,37
two,2,0.286096256684492,31
two,3,0.614973262032086,31
two,8,0.692513368983957,31
two,9,0.6524064171123,31
two,10,0.852941176470588,31
two,11,0.75668449197861,31
two,24,0.75668449197861,31
two,39,0.601604278074866,31
two,42,0.692513368983957,31
two,44,0.5,31
two,46,0.379679144385027,31
two,2,0.286096256684492,17
two,13,0.189839572192513,17
two,15,0.481283422459893,17
two,16,0.22192513368984,17
two,17,0.727272727272727,17
two,19,0.379679144385027,17
two,48,0.402116402116402,17
two,55,0.43048128342246,17
two,57,0.425133689839572,17
two,58,0.0373333333333333,17
two,2,0.0053475935828877,10
two,3,0.617647058823529,10
two,7,0.270053475935829,10
two,26,0.417112299465241,10
two,34,0.232620320855615,10
two,47,0.6524064171123,10
two,54,0.674666666666667,10
two,58,0.293333333333333,10
two,2,0.13903743315508,13
two,7,0.13903743315508,13
two,20,0.379679144385027,13
two,24,0.072192513368984,13
two,27,0.451871657754011,13
two,34,0.224598930481283,13
two,35,0.323529411764706,13
two,37,0.594666666666667,13
two,38,0.307486631016043,13
two,41,0.379679144385027,13
two,42,0.537433155080214,13
two,43,0.131016042780749,13
two,53,0.128342245989305,13
two,54,0,13
two,56,0.116402116402116,13
two,59,0.296791443850267,13
two,3,0.558823529411765,57
two,18,0.0454545454545455,57
two,27,0.270053475935829,57
two,32,0.203208556149733,57
two,34,0.0561497326203209,57
two,45,0.283422459893048,57
two,52,0.307486631016043,57
two,53,0.5,57
two,56,0.378306878306878,57
two,59,0.336898395721925,57
two,3,0.566844919786096,48
two,4,0.927807486631016,48
two,13,0.197860962566845,48
two,19,0.852941176470588,48
two,21,0.0695187165775401,48
two,34,0.128342245989305,48
two,46,0.0802139037433155,48
two,53,0.315508021390374,48
two,3,0.609625668449198,30
two,6,0.131016042780749,30
two,9,0.558823529411765,30
two,27,0.5,30
two,30,0.620320855614973,30
two,32,0.0989304812834225,30
two,37,0.672,30
two,39,0.759358288770054,30
two,44,0.394179894179894,30
two,45,0.550802139037433,30
two,47,0.700534759358289,30
two,3,0.786096256684492,33
two,10,0.775401069518717,33
two,24,0.668449197860963,33
two,37,0.96,33
two,40,0.588235294117647,33
two,45,0.620320855614973,33
two,3,0.56951871657754,28
two,22,0.0899470899470899,28
two,28,0.152406417112299,28
two,34,0.254010695187166,28
two,39,0.131016042780749,28
two,43,0.0561497326203209,28
two,52,0.147058823529412,28
two,59,0.288770053475936,28
two,3,0.703208556149733,14
two,5,0.938502673796791,14
two,18,1,14
two,28,0.788770053475936,14
two,34,0.973262032085562,14
two,35,0.772727272727273,14
two,44,0.854497354497355,14
two,46,0.815508021390374,14
two,57,0.724598930481283,14
two,4,0.994652406417112,51
two,6,0.39572192513369,51
two,7,0.74331550802139,51
two,10,0.315508021390374,51
two,11,0.89572192513369,51
two,14,0.566844919786096,51
two,16,0.574866310160428,51
two,20,0.67379679144385,51
two,23,0.828877005347594,51
two,28,0.347593582887701,51
two,31,0.318181818181818,51
two,32,0.540106951871658,51
two,35,0.457219251336898,51
two,47,0.700534759358289,51
two,4,0.0508021390374332,44
two,9,0.25668449197861,44
two,12,0.0427807486631016,44
two,19,0.347593582887701,44
two,21,0.240641711229947,44
two,28,0.5,44
two,30,0.237967914438503,44
two,37,0.445333333333333,44
two,45,0.302139037433155,44
two,46,0.427807486631016,44
two,49,0.163101604278075,44
two,55,0.36096256684492,44
two,58,0.144,44
two,4,0.991978609625668,39
two,21,0.219251336898396,39
two,26,0.443850267379679,39
two,29,0.125668449197861,39
two,43,0.751336898395722,39
two,44,0.595238095238095,39
two,48,0.439153439153439,39
two,50,0.0427807486631016,39
two,54,0.232,39
two,60,0.147058823529412,39
two,4,0.0614973262032086,20
two,7,0.181818181818182,20
two,8,0.390374331550802,20
two,11,0.0561497326203209,20
two,12,0.0053475935828877,20
two,19,0.350267379679144,20
two,27,0.288770053475936,20
two,39,0.371657754010695,20
two,40,0.31283422459893,20
two,44,0,20
two,51,0.226666666666667,20
two,52,0.144385026737968,20
two,4,0.75668449197861,16
two,7,0.614973262032086,16
two,8,0.264705882352941,16
two,9,0.633689839572192,16
two,18,0.262032085561497,16
two,20,0.558823529411765,16
two,23,0.184491978609626,16
two,29,0.323529411764706,16
two,35,0.240641711229947,16
two,40,0.727272727272727,16
two,49,0.783422459893048,16
two,54,0.304,16
two,59,0.593582887700535,16
two,4,0.141711229946524,9
two,10,0.414438502673797,9
two,14,0.125668449197861,9
two,22,0.0899470899470899,9
two,24,0.131016042780749,9
two,28,0.524064171122995,9
two,33,0.323529411764706,9
two,35,0.216577540106952,9
two,36,0.152406417112299,9
two,40,0.56951871657754,9
two,4,0.286096256684492,2
two,8,0.25668449197861,2
two,28,0.179144385026738,2
two,30,0.181818181818182,2
two,45,0.294117647058824,2
two,52,0.56951871657754,2
two,60,0.176470588235294,2
two,5,1,53
two,8,0.56951871657754,53
two,10,0.267379679144385,53
two,13,0.788770053475936,53
two,14,0.270053475935829,53
two,20,0.409090909090909,53
two,21,0.631016042780749,53
two,23,0.5,53
two,25,0.593582887700535,53
two,29,0.684491978609626,53
two,30,0.764705882352941,53
two,33,0.681818181818182,53
two,34,0.713903743315508,53
two,35,0.609625668449198,53
two,38,0.371657754010695,53
two,50,0.844919786096257,53
two,5,0.631016042780749,35
two,6,1,35
two,8,0.703208556149733,35
two,12,0.598930481283422,35
two,39,0.842245989304813,35
two,42,0.89572192513369,35
two,46,0.660427807486631,35
two,56,0.989417989417989,35
two,57,0.737967914438503,35
two,58,0.786666666666667,35
two,60,0.799465240641711,35
two,5,0.24331550802139,29
two,7,0.144385026737968,29
two,43,0.00267379679144385,29
two,48,0.298941798941799,29
two,51,0.16,29
two,5,0.911764705882353,23
two,6,0.438502673796791,23
two,15,0.625668449197861,23
two,32,0.665775401069519,23
two,38,0.406417112299465,23
two,51,0.213333333333333,23
two,60,0.411764705882353,23
two,5,0.676470588235294,18
two,7,0.25668449197861,18
two,8,0.443850267379679,18
two,9,0.371657754010695,18
two,19,0.155080213903743,18
two,26,0.868983957219251,18
two,27,0.687165775401069,18
two,29,0.695187165775401,18
two,32,0.660427807486631,18
two,33,0.614973262032086,18
two,42,0.393048128342246,18
two,46,0.318181818181818,18
two,47,0.5,18
two,48,0.645502645502645,18
two,60,0.294117647058824,18
two,5,0.160427807486631,58
two,8,0.585561497326203,58
two,11,0.577540106951872,58
two,12,0.914438502673797,58
two,16,0.494652406417112,58
two,17,0.144385026737968,58
two,24,0.866310160427808,58
two,29,0.320855614973262,58
two,49,0.561497326203209,58
two,53,0.770053475935829,58
two,60,0.294117647058824,58
two,6,0.598930481283422,26
two,18,0.684491978609626,26
two,23,1,26
two,24,0.136363636363636,26
two,33,0.377005347593583,26
two,38,0.449197860962567,26
two,42,0.377005347593583,26
two,6,0.622994652406417,25
two,11,0.935828877005348,25
two,16,0.558823529411765,25
two,25,0.299465240641711,25
two,35,0.382352941176471,25
two,41,0.267379679144385,25
two,53,0.836898395721925,25
two,54,1,25
two,57,0.580213903743315,25
two,6,0.737967914438503,21
two,10,0.770053475935829,21
two,14,0.863636363636364,21
two,15,0.719251336898396,21
two,17,0.745989304812834,21
two,26,0.689839572192513,21
two,30,0.625668449197861,21
two,31,0.844919786096257,21
two,40,0.697860962566845,21
two,43,0.767379679144385,21
two,50,0.762032085561497,21
two,52,0.631016042780749,21
two,53,0.836898395721925,21
two,6,0.32620320855615,12
two,7,0.497326203208556,12
two,11,0.304812834224599,12
two,14,0,12
two,15,0.435828877005348,12
two,17,0.334224598930481,12
two,19,0.441176470588235,12
two,28,0.475935828877005,12
two,43,0.171122994652406,12
two,46,0.350267379679144,12
two,50,0.136363636363636,12
two,55,0.641711229946524,12
two,56,0.735449735449735,12
two,6,0.0614973262032086,8
two,24,0,8
two,44,0.597883597883598,8
two,47,0.700534759358289,8
two,52,0.363636363636364,8
two,60,0.200534759358289,8
two,7,0.31283422459893,54
two,9,0.0882352941176471,54
two,15,0.251336898395722,54
two,22,0.224867724867725,54
two,23,0.320855614973262,54
two,24,0.5,54
two,34,0.307486631016043,54
two,37,0.0986666666666667,54
two,39,0.390374331550802,54
two,7,0.259358288770053,3
two,12,0.0454545454545455,3
two,21,0.0133689839572193,3
two,27,0.131016042780749,3
two,31,0,3
two,51,0.154666666666667,3
